name,created_at,word from wordlist,original tweet,tweet
"Klein-Schmeink, Maria",Fri Mar 20 09:58:28 +0000 2020,coronaviru,"Wichtiger Aspekt, der in den Massnahmen zur Bewältigung der Krise durch den #coronavirus nicht vergessen werden darf. Nicht für alle ist #StayAtHome einfach, für manche sogar bedrohlich. Wir brauchen eine Stärkung der Hilfetelefone &amp;  Nachbarschaftshilfen  https://t.co/JrjrCQYdRt","['wichtig', 'aspekt', 'massnahmen', 'bewältigung', 'krise', 'coronaviru', 'vergessen', 'darf', 'all', 'stayathom', 'einfach', 'manch', 'sogar', 'bedrohlich', 'brauchen', 'stärkung', 'hilfetelefon', 'nachbarschaftshilfen']"
"Klein-Schmeink, Maria",Sat Mar 21 09:16:13 +0000 2020,coronaviru,"Gut, dass du das beständig ansprichst, lieber @svenlehmann Da muss schnell gehandelt werden. Diese Haushalte trifft es hart. #coronavirus","['gut', 'beständig', 'ansprichst', 'lieber', 'schnell', 'gehandelt', 'haushalt', 'trifft', 'hart', 'coronaviru']"
"Klein-Schmeink, Maria",Sat Mar 21 09:26:34 +0000 2020,coronaviru,"Wohne gegenüber von Krankenhaus.Hab heute morgen Mitarbeiter anfahren sehen &amp; hören. Mit welch banger Erwartung sie das wohl tun?Mir bleibt nur ""Danke"" zu sagen für die wichtige Arbeit,die dort alle leisten 🙏 Hoffentlich kommen möglichst alle gesund durch diese Zeit #coronavirus","['wohn', 'gegenüb', 'krankenhaushab', 'heut', 'morgen', 'mitarbeit', 'anfahren', 'sehen', 'hören', 'welch', 'banger', 'erwartung', 'wohl', 'tun', 'bleibt', 'dank', 'sagen', 'wichtig', 'arbeit', 'all', 'leisten', 'hoffentlich', 'kommen', 'möglichst', 'all', 'gesund', 'zeit', 'coronaviru']"
"Klein-Schmeink, Maria",Sun Mar 22 20:18:24 +0000 2020,coronaviru,"@worrius Wir brauchen jetzt funktionsfähige Krankenhäuser nicht nur für die #coronavirus Patienten. Jetzt geht es um Schutzschirm und alle Kräfte bündeln. Wer nach Italien schaut, ahnt was kommen kann.","['brauchen', 'funktionsfähig', 'krankenhäus', 'coronaviru', 'patienten', 'geht', 'schutzschirm', 'all', 'kräfte', 'bündeln', 'wer', 'italien', 'schaut', 'ahnt', 'wa', 'kommen']"
"Klein-Schmeink, Maria",Sun Mar 22 20:45:49 +0000 2020,coronaviru,"Ich drücke die Daumen, dass es nicht zu einer Infektion gekommen ist. Alles Gute, liebe Frau Merkel #coronavirus","['drücke', 'daumen', 'infekt', 'gekommen', 'all', 'gute', 'lieb', 'frau', 'merkel', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Mar 23 16:17:08 +0000 2020,corona,"Alles richtige Schritte, doch der #Schutzschirm bleibt noch löchrig. Es fehlen u.a. Hilfen für #Hebammen, #Therapeuten,  Reha-Einrichtungen,  Sozialpädiatrische Zentren,  Sozialpsychiatrie. Zudem wird man Psychiatrie &amp; Krankenhäusern,die keine corona Patienten haben nicht gerecht","['all', 'richtig', 'schritt', 'schutzschirm', 'bleibt', 'löchrig', 'fehlen', 'u', 'a', 'hilfen', 'hebammen', 'therapeuten', 'rehaeinrichtungen', 'sozialpädiatrisch', 'zentren', 'sozialpsychiatri', 'zudem', 'psychiatri', 'krankenhäusern', 'corona', 'patienten', 'gerecht']"
"Klein-Schmeink, Maria",Wed Mar 25 05:47:50 +0000 2020,corona,"Das war uns ein wichtiger Punkt. Auch für Notlagen bleibt das Parlament entscheidend. #corona
Heute werden wir darüber abstimmen im Bundestag..","['un', 'wichtig', 'punkt', 'notlagen', 'bleibt', 'parlament', 'entscheidend', 'corona', 'heut', 'darüber', 'abstimmen', 'bundestag']"
"Klein-Schmeink, Maria",Wed Mar 25 05:57:00 +0000 2020,corona,"Bin gespannt auf unsere heutigen Sitzungen. Im Gesundheitsausschuss beschäftigen uns gleich zwei Gesetze. Wir haben viele Fragen dazu eingereicht #corona 
Ein #Schutzschirm für unsere Gesundheitseinrichtungen ist richtig. Aber er hat noch Löcher.","['gespannt', 'heutigen', 'sitzungen', 'gesundheitsausschuss', 'beschäftigen', 'un', 'gleich', 'zwei', 'gesetz', 'fragen', 'eingereicht', 'corona', 'schutzschirm', 'gesundheitseinrichtungen', 'richtig', 'löcher']"
"Klein-Schmeink, Maria",Wed Mar 25 08:06:36 +0000 2020,coronaviru,"Die parlamentarische Entscheidung wird auch in der Krise gewährleistet. Der Bundestag bedankt sich in aller Form bei den vielen Beschäftigten im Gesundheitswesen und denen in den wichtigen Versorgungsbereichen, die sich  für uns alle so engagieren.
#coronavirus https://t.co/QBPprrjK0y","['parlamentarisch', 'entscheidung', 'krise', 'gewährleistet', 'bundestag', 'bedankt', 'form', 'vielen', 'beschäftigten', 'gesundheitswesen', 'denen', 'wichtigen', 'versorgungsbereichen', 'un', 'all', 'engagieren', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Mar 25 08:10:35 +0000 2020,coronaviru,"Diesem Dank kann ich mich nur anschließen 
Und ich meine: alle haben einen Bonus verdient! Wir müssen neu bewerten, was systemrelevant ist. #coronavirus","['dank', 'anschließen', 'all', 'bonu', 'verdient', 'müssen', 'neu', 'bewerten', 'wa', 'systemrelev', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Mar 25 09:03:41 +0000 2020,coronaviru,"Das Parlament bleibt auch bei #coronavirus Krise handlungsfähig. Jetzt müssen wir unsere Kräfte bündeln um die Infektion einzudämmen, Kranke zu versorgen und die wirtschaftlichen Folgen soweit wie möglich abzumildern.","['parlament', 'bleibt', 'coronaviru', 'krise', 'handlungsfähig', 'müssen', 'kräfte', 'bündeln', 'infekt', 'einzudämmen', 'krank', 'versorgen', 'wirtschaftlichen', 'folgen', 'soweit', 'möglich', 'abzumildern']"
"Klein-Schmeink, Maria",Wed Mar 25 13:10:38 +0000 2020,coronaviru,Sehr besonderer &amp; besonnener Gesundheitsausschuss.Der Schutzschirm für die Einrichtungen im Gesundheitswesen ist richtig.Bleibt aber durch dieses Gesetz noch löchrig.Nehme Minister @jensspahn beim Wort dass zeitnah er nachgesteuert. Wir bleiben dran #coronavirus #Schutzschirm,"['besonder', 'besonnen', 'gesundheitsausschussd', 'schutzschirm', 'einrichtungen', 'gesundheitswesen', 'richtigbleibt', 'gesetz', 'löchrig', 'nehm', 'minist', 'beim', 'wort', 'zeitnah', 'nachgesteuert', 'bleiben', 'dran', 'coronaviru', 'schutzschirm']"
"Klein-Schmeink, Maria",Wed Mar 25 15:50:27 +0000 2020,coronaviru,"Richtig, auch wir haben dies stark gemacht:
Der Vorsitzende des Ethikrates forderte in dem Gespräch eine bessere Bezahlung für Beschäftigte in systemrelevanten Berufen. Er nannte dabei ausdrücklich Erzieherinnen sowie Beschäftigte in der Alten- und Krankenpflege. #coronavirus","['richtig', 'stark', 'gemacht', 'vorsitzend', 'de', 'ethikr', 'fordert', 'gespräch', 'besser', 'bezahlung', 'beschäftigt', 'systemrelevanten', 'berufen', 'nannt', 'dabei', 'ausdrücklich', 'erzieherinnen', 'sowi', 'beschäftigt', 'alten', 'krankenpfleg', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Mar 25 16:26:36 +0000 2020,corona,Eine berechtigte Sorge.Deshalb so wichtig die Infektionsrate zu begrenzen.Auch andere lebensbedrohlich Erkrankte brauchen Intensivbehandlung &amp; Pflege. Deshalb muss zugunsten der Maximalversorger &amp; der Unikliniken jetzt schnell nachgesteuert werden. #Corona https://t.co/fJ6N5zEVAy,"['berechtigt', 'sorgedeshalb', 'wichtig', 'infektionsr', 'begrenzenauch', 'lebensbedrohlich', 'erkrankt', 'brauchen', 'intensivbehandlung', 'pflege', 'deshalb', 'zugunsten', 'maximalversorg', 'unikliniken', 'schnell', 'nachgesteuert', 'corona']"
"Klein-Schmeink, Maria",Wed Mar 25 17:59:01 +0000 2020,coronaviru,"Ein erster Schritt wurde heute getan. Er reicht noch nicht aus!
Der #Schutzschirm hat noch Löcher @jensspahn
Schnell nachsteuern: Uniklinika, Müttergenesungswerke,SPZ, Institutsambulanzen, Heilmittelerbringer, Hebammen
#coronavirus
https://t.co/ortmgaBLrz

https://t.co/ortmgaBLrz","['erster', 'schritt', 'wurd', 'heut', 'getan', 'reicht', 'au', 'schutzschirm', 'löcher', 'schnell', 'nachsteuern', 'uniklinika', 'müttergenesungswerk', 'spz', 'institutsambulanzen', 'heilmittelerbring', 'hebammen', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Mar 25 18:10:06 +0000 2020,corona,"Sehr guter Weg um #Corona Patienten zu versorgen und Hausarztpraxen zu entlasten - Wenn ausreichend Ärzte und Pfleger zur Verfügung stehen. Je mehr wir die Ausgangsbeschränkungen beachten, umso besser gelingt eine gute Versorgung. #COVID2019
https://t.co/KeGsKyGFuP","['guter', 'corona', 'patienten', 'versorgen', 'hausarztpraxen', 'entlasten', 'ausreichend', 'ärzte', 'pfleger', 'verfügung', 'stehen', 'je', 'mehr', 'ausgangsbeschränkungen', 'beachten', 'umso', 'besser', 'gelingt', 'gute', 'versorgung', 'covid']"
"Klein-Schmeink, Maria",Thu Mar 26 07:49:26 +0000 2020,coronaviru,@okomuenster Das ist wirklich ermutigend. Hoffen wir dass der Trend anhält. #coronavirus #kreisheinsberg,"['wirklich', 'ermutigend', 'hoffen', 'trend', 'anhält', 'coronaviru', 'kreisheinsberg']"
"Klein-Schmeink, Maria",Thu Mar 26 09:55:40 +0000 2020,corona,"Interessanter Bericht 
#corona können wir daraus lernen?  https://t.co/sOjyAzZimc","['interessant', 'bericht', 'corona', 'darau', 'lernen']"
"Klein-Schmeink, Maria",Thu Mar 26 10:35:37 +0000 2020,coronaviru,Gut so! Vielen Menschen geht es ganz auf sich gestellt nicht gut. Eine einheitliche Regelung in allen KVen zur telefonischen Behandlung wäre auch nötig. Patient*nnen dürfen nicht an technischen Hürden scheitern. #Flexibilität  #COVID2019 #coronavirus https://t.co/yEUWEAFPKO,"['gut', 'vielen', 'menschen', 'geht', 'ganz', 'gestellt', 'gut', 'einheitlich', 'regelung', 'kven', 'telefonischen', 'behandlung', 'wäre', 'nötig', 'patient', 'nnen', 'dürfen', 'technischen', 'hürden', 'scheitern', 'flexibilität', 'covid', 'coronaviru']"
"Klein-Schmeink, Maria",Thu Mar 26 10:39:22 +0000 2020,corona,@GKV_SV schauen Sie mal dahin? #corona,"['schauen', 'mal', 'dahin', 'corona']"
"Klein-Schmeink, Maria",Fri Mar 27 06:17:14 +0000 2020,coronaviru,@Melktim @abilitywatch Habs gelesen! Danke! Werde drauf achten. Bleib von #coronavirus verschont und alles Gute!,"['gelesen', 'dank', 'werd', 'drauf', 'achten', 'bleib', 'coronaviru', 'verschont', 'all', 'gute']"
"Klein-Schmeink, Maria",Fri Mar 27 20:03:02 +0000 2020,coronaviru,"Vom Landrat in Heinsberg lernen
#coronavirus https://t.co/ON4UPymGSB","['landrat', 'heinsberg', 'lernen', 'coronaviru']"
"Klein-Schmeink, Maria",Sat Mar 28 07:15:06 +0000 2020,viru,"@norwichruesse Es ist zum ersten Mal so konkret spürbar was Globalisierung und globale Lieferketten bedeuten. Pandemiepläne sind das eine, die Ausbreitung eines spezifischen, sehr ansteckenden Virus das andere.","['ersten', 'mal', 'konkret', 'spürbar', 'wa', 'globalisierung', 'global', 'lieferketten', 'bedeuten', 'pandemieplän', 'ausbreitung', 'spezifischen', 'ansteckenden', 'viru']"
"Klein-Schmeink, Maria",Sun Mar 29 12:57:06 +0000 2020,coronakris,"Gut dass in der #Coronakrise viele Regelungen im Gesundheitsbereich flexibilisiert &amp; in vielen Bereichen telefonisch o digital gestützte Behandlungen ermöglicht wurden.Aber es gibt noch Lücken z.B. für die psychiatrische Pflege. Bitte nachgesteuern @GKV_SV
https://t.co/SOrT0w89TQ","['gut', 'coronakris', 'regelungen', 'gesundheitsbereich', 'flexibilisiert', 'vielen', 'bereichen', 'telefonisch', 'o', 'digit', 'gestützt', 'behandlungen', 'ermöglicht', 'wurdenab', 'gibt', 'lücken', 'z', 'b', 'psychiatrisch', 'pflege', 'bitt', 'nachgesteuern']"
"Klein-Schmeink, Maria",Sun Mar 29 13:40:47 +0000 2020,corona,"Sehr wichtige Punkte habt Ihr angesprochen für die Landesebene. Wir alle müssen darauf achten, dass nicht gerade die verletzlichsten Menschen ohne Unterstützung und Hilfe bleiben #Corona #NRW","['wichtig', 'punkt', 'habt', 'angesprochen', 'landeseben', 'all', 'müssen', 'darauf', 'achten', 'gerad', 'verletzlichsten', 'menschen', 'ohn', 'unterstützung', 'hilf', 'bleiben', 'corona', 'nrw']"
"Klein-Schmeink, Maria",Sun Mar 29 15:41:18 +0000 2020,corona,Sehr gute Initiative. Davon brauchen wir mehr. #corona,"['gute', 'initi', 'davon', 'brauchen', 'mehr', 'corona']"
"Klein-Schmeink, Maria",Sun Mar 29 18:28:17 +0000 2020,coronaviru,"Da zeigt sich dass bei entsprechendem Willen einiges geht an datensparsamem und verhältnismässigem #Tracking auf freiwilliger Basis. Das würde zusammen mit deutlich ausgeweiteter Testung uns  weiterhelfen, ohne Grundrechte über Gebühr einzuschränken.  #coronavirus","['zeigt', 'entsprechendem', 'willen', 'geht', 'datensparsamem', 'verhältnismässigem', 'track', 'freiwillig', 'basi', 'zusammen', 'deutlich', 'ausgeweitet', 'testung', 'un', 'weiterhelfen', 'ohn', 'grundrecht', 'gebühr', 'einzuschränken', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Mar 30 07:03:59 +0000 2020,corona,"Wir alle wollen aus der Situation des #lockdown raus.Aber jetzt muss der Gesundheitsschutz Vorrang haben, das schützt nicht nur Rusikogruppen,sondern potentiell jeden &amp; es schützt unser Notfallsystem vor Überforderung.Aber wir müssen den Weg heraus vorbereiten #StayAtHome #Corona","['all', 'au', 'situat', 'de', 'lockdown', 'rausab', 'gesundheitsschutz', 'vorrang', 'schützt', 'rusikogruppen', 'potentiel', 'schützt', 'notfallsystem', 'überforderung', 'müssen', 'herau', 'vorbereiten', 'stayathom', 'corona']"
"Klein-Schmeink, Maria",Mon Mar 30 07:20:26 +0000 2020,lockerung,"@fneuhann @rki_de Jahrzehnte lang hat der Einfluss von Arbeitslosigkeit auf die Gesundheit niemanden interessiert.Die schnelle Lockerung der Beschränkungen gefährdet das Leben sehr vieler Menschen. Jetzt gilt es die Ausbreitung auszubremsen, Schutzbekleidung &amp; Testkapazitäten verfügbar zu machen.","['jahrzehnt', 'lang', 'einfluss', 'arbeitslosigkeit', 'gesundheit', 'niemanden', 'interessiertdi', 'schnell', 'lockerung', 'beschränkungen', 'gefährdet', 'leben', 'vieler', 'menschen', 'gilt', 'ausbreitung', 'auszubremsen', 'schutzbekleidung', 'testkapazitäten', 'verfügbar']"
"Klein-Schmeink, Maria",Mon Mar 30 09:40:57 +0000 2020,coronaviru,Freue mich dass Münsteraner Kliniken schwererkrankten  Corona-Patienten aus den NL helfen. Der Gedanke grenzüberschreitender Hilfe darf in Krisenzeiten nicht verloren gehen. Es ist eine Illusion allein mit einer Pandemie umgehen zu können. #Zusammenhalten #coronavirus #Münster,"['freue', 'münsteran', 'kliniken', 'schwererkrankten', 'coronapatienten', 'au', 'nl', 'helfen', 'gedank', 'grenzüberschreitend', 'hilf', 'darf', 'krisenzeiten', 'verloren', 'gehen', 'illus', 'allein', 'pandemi', 'umgehen', 'zusammenhalten', 'coronaviru', 'münster']"
"Klein-Schmeink, Maria",Mon Mar 30 09:49:34 +0000 2020,coronaviru,"So etwas ist nicht hinnehmbar. Da ist Flexibilität gefragt. Da muss das Land NRW schleunigst tätig werden. Der Schutz der besonders Verletzlichen muss Priorität erhalten. #coronavirus #CoronaVirusDE #coronavirus
https://t.co/HxfnLBgNOm","['etwa', 'hinnehmbar', 'flexibilität', 'gefragt', 'land', 'nrw', 'schleunigst', 'tätig', 'schutz', 'besond', 'verletzlichen', 'priorität', 'erhalten', 'coronaviru', 'coronavirusd', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Mar 30 11:27:19 +0000 2020,coronakris,"Angesichts der großen gesundheitlichen Risiken, für uns selbst und andere, mangels wirksamer Medikamente und fehlendem Impfstoff ist es einfach vernünftig die eigene Bewegungsfreiheit für die Dauer der Bedrohung einzuschränken. #Coronakrise","['angesicht', 'großen', 'gesundheitlichen', 'risiken', 'un', 'mangel', 'wirksam', 'medikament', 'fehlendem', 'impfstoff', 'einfach', 'vernünftig', 'eigen', 'bewegungsfreiheit', 'dauer', 'bedrohung', 'einzuschränken', 'coronakris']"
"Klein-Schmeink, Maria",Mon Mar 30 20:06:12 +0000 2020,coronakris,"@BerlinerNotizen In einem interessanten Licht werden dann die Debatten um das Vermummungsverbot, Burka und Niqap erscheinen. #Coronakrise","['interessanten', 'licht', 'debatten', 'vermummungsverbot', 'burka', 'niqap', 'erscheinen', 'coronakris']"
"Klein-Schmeink, Maria",Mon Mar 30 20:28:49 +0000 2020,coronakris,"Da schießt Laschet deutlich übers Ziel.Zwangsverpflichtung von Gesundheitsberufen in epidemischen Notlagen greift tief in Grundrechte ein &amp; ist eine Ohrfeige für die vielen,die sich bereits jetzt so engagiert kümmern-ohne Gefahrenzulage, zumeist sogar ohne Tariflohn #Coronakrise","['schießt', 'laschet', 'deutlich', 'ziel', 'zwangsverpflichtung', 'gesundheitsberufen', 'epidemischen', 'notlagen', 'greift', 'tief', 'grundrecht', 'ohrfeig', 'vielen', 'bereit', 'engagiert', 'kümmernohn', 'gefahrenzulag', 'zumeist', 'sogar', 'ohn', 'tariflohn', 'coronakris']"
"Klein-Schmeink, Maria",Tue Mar 31 06:02:34 +0000 2020,coronaviru,"Das ist ein gutes Beispiel dafür was Telemedizin für die Versorgung bringen kann. #coronavirus 
Danke @UK_Muenster @UniklinikAachen","['gute', 'beispiel', 'dafür', 'wa', 'telemedizin', 'versorgung', 'bringen', 'coronaviru', 'dank']"
"Klein-Schmeink, Maria",Tue Mar 31 06:20:47 +0000 2020,coronakris,"Schon beruhigend zu wissen, hoffen wir dass wir die Kapazitäten nicht alle brauchen

#Coronakrise","['schon', 'beruhigend', 'wissen', 'hoffen', 'kapazitäten', 'all', 'brauchen', 'coronakris']"
"Klein-Schmeink, Maria",Tue Mar 31 06:28:04 +0000 2020,coronaviru,Datenschutz und Infektionsschutz sind mit gutem Willen vereinbar. Scheint mir ein guter Vorschlag für die Zeit wenn #lockdown gelockert werden soll. #coronavirus https://t.co/Ez8HFuFAhf,"['datenschutz', 'infektionsschutz', 'gutem', 'willen', 'vereinbar', 'scheint', 'guter', 'vorschlag', 'zeit', 'lockdown', 'gelockert', 'coronaviru']"
"Klein-Schmeink, Maria",Tue Mar 31 14:10:51 +0000 2020,coronakris,Vielleicht sollten wir erstmal sicherstellen dass alle Gesundheits-und Pflegekräfte das notwendige Schutzmaterial haben. Pflicht löst unmittelbaren Run auf die wenigen verfügbaren Masken aus.  Freiwillig ist es hilfreich sofern man #Schutzmasken zur Verfügung hat #Coronakrise,"['vielleicht', 'sollten', 'erstmal', 'sicherstellen', 'all', 'gesundheitsund', 'pflegekräft', 'notwendig', 'schutzmateri', 'pflicht', 'löst', 'unmittelbaren', 'run', 'wenigen', 'verfügbaren', 'masken', 'au', 'freiwillig', 'hilfreich', 'sofern', 'schutzmasken', 'verfügung', 'coronakris']"
"Klein-Schmeink, Maria",Tue Mar 31 19:05:44 +0000 2020,corona,Wir können das brachliegende Potential für die Produktion medizinischer Schutzgüter nutzen. Bundesregierung muss dafür klare Rahmenbedingungen setzen. #corona #Pandemiewirtschaft,"['brachliegend', 'potenti', 'produkt', 'medizinisch', 'schutzgüter', 'nutzen', 'bundesregierung', 'dafür', 'klare', 'rahmenbedingungen', 'setzen', 'corona', 'pandemiewirtschaft']"
"Klein-Schmeink, Maria",Wed Apr 01 08:36:47 +0000 2020,masken,"Wer andere schützen will vor Tröpfchen, die man selbst ausstößt, soll gern eine #schutzmaske tragen. Aber zur Zeit müssen Einwegmasken und medizinische Masken den Menschen im Gesundheitswesen vorbehalten bleiben. Zwang ist da eher kontraproduktiv.  https://t.co/1asQMWtSwv.","['wer', 'schützen', 'tröpfchen', 'ausstößt', 'gern', 'schutzmask', 'tragen', 'zeit', 'müssen', 'einwegmasken', 'medizinisch', 'masken', 'menschen', 'gesundheitswesen', 'vorbehalten', 'bleiben', 'zwang', 'eher', 'kontraproduktiv', ' ']"
"Klein-Schmeink, Maria",Wed Apr 01 11:30:30 +0000 2020,coronaviru,"Unter expliziten Voraussetzungen (freiwillig,  befristet, datenschutzkonform, patientenorientiert) ein denkbarer Baustein im Umgang mit einer künftigen Lockerung des #shutdown in Kombination mit anderen Elementen wie Testung etc. #coronavirus
 https://t.co/tLrmui27pm","['expliziten', 'voraussetzungen', 'freiwillig', 'befristet', 'datenschutzkonform', 'patientenorientiert', 'denkbar', 'baustein', 'umgang', 'künftigen', 'lockerung', 'de', 'shutdown', 'kombin', 'elementen', 'testung', 'etc', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Apr 01 13:41:42 +0000 2020,coronaviru,Da muss @jensspahn Klarheit schaffen. #Mundschutzmasken #coronavirus,"['klarheit', 'schaffen', 'mundschutzmasken', 'coronaviru']"
"Klein-Schmeink, Maria",Wed Apr 01 19:48:40 +0000 2020,coronaviru,"Schönes Beispiel für Nutzen von #Telemedizin 
Die langjährige Vorarbeit ist jetzt bei #coronavirus von großem Wert.","['schöne', 'beispiel', 'nutzen', 'telemedizin', 'langjährig', 'vorarbeit', 'coronaviru', 'großem', 'wert']"
"Klein-Schmeink, Maria",Fri Apr 03 16:42:10 +0000 2020,corona,"@waschbaerpower In der Tat, habe ich auch mit Interesse verfolgt. Für den Schutz in den Pflegeeinrichtungen und dir vorrangige Ausstattung mit Schutzmaterialien muss unbedingt mehr getan werden. #corona","['tat', 'interess', 'verfolgt', 'schutz', 'pflegeeinrichtungen', 'vorrangig', 'ausstattung', 'schutzmaterialien', 'unbedingt', 'mehr', 'getan', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 07:46:53 +0000 2020,corona,Kauft auf euren regionalen Märkten wenn es geht. Stützt die kleinen Händler. In vielen Städten wird auch nach Hause geliefert. #Corona https://t.co/WLa5a30X8P,"['kauft', 'regionalen', 'märkten', 'geht', 'stützt', 'kleinen', 'händler', 'vielen', 'städten', 'haus', 'geliefert', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 08:52:56 +0000 2020,masken,@mingoberlin @dukla_DE Puls kann ich verstehen. Aber man kann die Vorgeschichte nicht kennen. Mein Mann hat z.B. als Imker 2 solcher Masken im Schrank gehabt. Für die Varoa-Behandlung.,"['pul', 'verstehen', 'vorgeschicht', 'kennen', 'mann', 'z', 'b', 'al', 'imker', 'masken', 'schrank', 'gehabt', 'varoabehandlung']"
"Klein-Schmeink, Maria",Sat Apr 04 14:28:59 +0000 2020,coronaviru,"Der Schutzschirm für das Gesundheitswesen ist noch immer löchrig -
Absicherung der Arbeit, Zugang zu Schutzmaterialien 
#Heilmittelerbringer #Behindertenhilfe #Wohungslosenhilfe u.a.
Bonuszahlung für die Beschäftigten 
#Pflege
#coronavirus
https://t.co/gW9dKJ8U3L","['schutzschirm', 'gesundheitswesen', 'immer', 'löchrig', 'absicherung', 'arbeit', 'zugang', 'schutzmaterialien', 'heilmittelerbring', 'behindertenhilf', 'wohungslosenhilf', 'u', 'a', 'bonuszahlung', 'beschäftigten', 'pflege', 'coronaviru']"
"Klein-Schmeink, Maria",Sat Apr 04 15:25:10 +0000 2020,desinfektionsmittel,"@TAltgeld Ja, viele regionale Unternehmen produzieren jetzt Ethanol für die Desinfektionsmittel.","['ja', 'regional', 'unternehmen', 'produzieren', 'ethanol', 'desinfektionsmittel']"
"Klein-Schmeink, Maria",Sat Apr 04 15:33:31 +0000 2020,rki,"Das RKI ist auf die Zahlen der Gesundheitsämter abgewiesen. So ist dasvin unserer föderalen Struktur. Kann der Gesetzgeber ändern zusammen mit den Ländern @baerbelbas 
Politik muss steuern.","['rki', 'zahlen', 'gesundheitsämt', 'abgewiesen', 'dasvin', 'föderalen', 'struktur', 'gesetzgeb', 'ändern', 'zusammen', 'ländern', 'politik', 'steuern']"
"Klein-Schmeink, Maria",Sun Apr 05 16:05:30 +0000 2020,corona,"@K_SA @TrullaCouch Ich bin schon letztes Jahr auf ""natursilber"" umgestiegen - das machts einfacher. Und der letzte Schnitt war direkt vor corona und sehr kurz. Hält noch 🙂","['schon', 'letzt', 'jahr', 'natursilb', 'umgestiegen', 'macht', 'einfach', 'letzt', 'schnitt', 'direkt', 'corona', 'kurz', 'hält']"
"Klein-Schmeink, Maria",Sun Apr 05 16:59:41 +0000 2020,quarantän,@waschbaerpower Man denke mal an die Pflegekräfte mit Kindern. Doll es ja geben. Wie sollen die den Schutz für die Pflegebedürftigen gewährleisten? Gleich mit in die Quarantäne?,"['denk', 'mal', 'pflegekräft', 'kindern', 'doll', 'ja', 'geben', 'sollen', 'schutz', 'pflegebedürftigen', 'gewährleisten', 'gleich', 'quarantän']"
"Klein-Schmeink, Maria",Sun Apr 05 19:01:04 +0000 2020,corona,"Alle Szenarien funktionieren nur wenn ausreichend Test- &amp; Schutzmaterial vorhanden ist &amp; genügend Personal in den Gesundheitsämtern.Heisst Produktion zügig ausbauen, ALLE Gesundheits-&amp; Pflegeeinrichtungen &amp; dienste mit Schutzmaterial ausstatten &amp; Gesundheitsämter stützen #corona","['all', 'szenarien', 'funktionieren', 'ausreichend', 'test', 'schutzmateri', 'vorhanden', 'genügend', 'person', 'gesundheitsämtern', 'heisst', 'produkt', 'zügig', 'ausbauen', 'all', 'gesundheit', 'pflegeeinrichtungen', 'dienst', 'schutzmateri', 'ausstatten', 'gesundheitsämt', 'stützen', 'corona']"
"Klein-Schmeink, Maria",Mon Apr 06 05:57:40 +0000 2020,antikörpertest,"@k_langensiepen @OOZeitung Boris wie oft, auf Abwegen.Wichtig ist Schutz von Risikogruppen.Dazu müssen Antikörpertests &amp; Zugang zu Schutzmaterial gegeben sein. 
Risikogruppen profitieren davon, wenn die mit geringerem Risiko arbeiten gehen können. Bewegungsrecht NICHT einseitig eingeschränken #coronavirus","['bori', 'oft', 'abwegenwichtig', 'schutz', 'risikogruppendazu', 'müssen', 'antikörpertest', 'zugang', 'schutzmateri', 'gegeben', 'risikogruppen', 'profitieren', 'davon', 'geringerem', 'risiko', 'arbeiten', 'gehen', 'bewegungsrecht', 'einseitig', 'eingeschränken', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Apr 06 06:01:37 +0000 2020,coronaviru,Ja. Zugleich müssen Schutzmaterialien und Tests verfügbar sein. Und klar dass Krankschreibung bei Kontaktquarantäne geregelt sein muss. #coronavirus,"['ja', 'zugleich', 'müssen', 'schutzmaterialien', 'test', 'verfügbar', 'klar', 'krankschreibung', 'kontaktquarantän', 'geregelt', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Apr 06 07:43:23 +0000 2020,coronaviru,Das zeigt auf den sensibelsten Punkt hin. Probleme wie im Brennglas. #Pflege rundum stärken. Und ausreichend Schutzmaterial zur Verfügung stellen. #coronavirus,"['zeigt', 'sensibelsten', 'punkt', 'problem', 'brenngla', 'pflege', 'rundum', 'stärken', 'ausreichend', 'schutzmateri', 'verfügung', 'stellen', 'coronaviru']"
"Klein-Schmeink, Maria",Mon Apr 06 09:44:39 +0000 2020,corona,@SabineMaur @GKV_SV @kbv4u @BMG_Bund Mit zunehmender Zeit von shutdown und mehr schwer erkrankten werden Menschen zunehmend mit psychischen Problemen zu kämpfen haben. Technische Hürden müssen vermieden werden #Corona,"['zunehmend', 'zeit', 'shutdown', 'mehr', 'schwer', 'erkrankten', 'menschen', 'zunehmend', 'psychischen', 'problemen', 'kämpfen', 'technisch', 'hürden', 'müssen', 'vermieden', 'corona']"
