name,created_at,word from wordlist,original tweet,tweet
"Klein-Schmeink, Maria",Wed Mar 18 13:55:52 +0000 2020,coronavirus,"Sehr richtig. Das darf nichtbübersehen werden. Viele brauchen ihren täglichen Treff als wichtigen Anlaufpunkt. Dort fällt auch am ehesten auf, wenn es jdn schlechter geht. Immer abgewogen handeln.  #coronavirus","['richtig', 'dürfen', 'nichtbübersehen', 'viele', 'brauchen', 'täglich', 'treffen', 'wichtig', 'anlaufpunkt', 'fallen', 'ehesten', 'jdn', 'schlecht', 'gehen', 'immer', 'abwiegen', 'handeln', 'coronavirus']"
"Klein-Schmeink, Maria",Fri Mar 20 07:29:08 +0000 2020,coronavirus,"#Radfahren schützt sich &amp; andere
Wer Busse &amp; Bahnen meidet, senkt das Ansteckungsrisiko, weil das #coronavirus hauptsächlich über Tröpfcheninfektion auf kurze Distanz übertragen wird.  Pneumologe Michael Barczok, Bundesverband der Pneumologen, Schlaf- &amp; Beatmungsmediziner","['radfahren', 'schützen', 'wer', 'bus', 'bahn', 'meiden', 'senken', 'ansteckungsrisiko', 'coronavirus', 'hauptsächlich', 'tröpfcheninfektion', 'kurz', 'distanz', 'übertragen', 'pneumologe', 'michael', 'barczok', 'bundesverband', 'pneumologen', 'schlaf', 'beatmungsmediziner']"
"Klein-Schmeink, Maria",Fri Mar 20 09:58:28 +0000 2020,coronavirus,"Wichtiger Aspekt, der in den Massnahmen zur Bewältigung der Krise durch den #coronavirus nicht vergessen werden darf. Nicht für alle ist #StayAtHome einfach, für manche sogar bedrohlich. Wir brauchen eine Stärkung der Hilfetelefone &amp;  Nachbarschaftshilfen  https://t.co/JrjrCQYdRt","['wichtig', 'aspekt', 'massnahmen', 'bewältigung', 'krise', 'coronavirus', 'vergessen', 'dürfen', 'stayathome', 'einfach', 'sogar', 'bedrohlich', 'brauchen', 'stärkung', 'hilfetelefon', 'nachbarschaftshilfe']"
"Klein-Schmeink, Maria",Sat Mar 21 09:16:13 +0000 2020,coronavirus,"Gut, dass du das beständig ansprichst, lieber @svenlehmann Da muss schnell gehandelt werden. Diese Haushalte trifft es hart. #coronavirus","['gut', 'beständig', 'ansprechen', 'lieber', 'müssen', 'schnell', 'handeln', 'haushalt', 'treffen', 'hart', 'coronavirus']"
"Klein-Schmeink, Maria",Sat Mar 21 09:26:34 +0000 2020,coronavirus,"Wohne gegenüber von Krankenhaus.Hab heute morgen Mitarbeiter anfahren sehen &amp; hören. Mit welch banger Erwartung sie das wohl tun?Mir bleibt nur ""Danke"" zu sagen für die wichtige Arbeit,die dort alle leisten 🙏 Hoffentlich kommen möglichst alle gesund durch diese Zeit #coronavirus","['wohnen', 'gegenüber', 'krankenhaushab', 'heute', 'morgen', 'mitarbeiter', 'anfahren', 'sehen', 'hören', 'welch', 'bange', 'erwartung', 'wohl', 'tun', 'bleiben', 'danken', 'sagen', 'wichtig', 'arbeit', 'leisten', 'hoffentlich', 'kommen', 'möglichst', 'gesund', 'zeit', 'coronavirus']"
"Klein-Schmeink, Maria",Sun Mar 22 20:18:24 +0000 2020,coronavirus,"@worrius Wir brauchen jetzt funktionsfähige Krankenhäuser nicht nur für die #coronavirus Patienten. Jetzt geht es um Schutzschirm und alle Kräfte bündeln. Wer nach Italien schaut, ahnt was kommen kann.","['brauchen', 'funktionsfähig', 'krankenhaus', 'coronavirus', 'patient', 'gehen', 'schutzschirm', 'kraft', 'bündel', 'wer', 'italien', 'schauen', 'ahnen', 'kommen']"
"Klein-Schmeink, Maria",Sun Mar 22 20:45:49 +0000 2020,coronavirus,"Ich drücke die Daumen, dass es nicht zu einer Infektion gekommen ist. Alles Gute, liebe Frau Merkel #coronavirus","['drücken', 'daumen', 'infektion', 'kommen', 'gut', 'liebe', 'frau', 'merkel', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Mar 23 16:17:08 +0000 2020,corona,"Alles richtige Schritte, doch der #Schutzschirm bleibt noch löchrig. Es fehlen u.a. Hilfen für #Hebammen, #Therapeuten,  Reha-Einrichtungen,  Sozialpädiatrische Zentren,  Sozialpsychiatrie. Zudem wird man Psychiatrie &amp; Krankenhäusern,die keine corona Patienten haben nicht gerecht","['richtig', 'schritt', 'schutzschirm', 'bleiben', 'löchrig', 'fehlen', 'u', 'a', 'hilfe', 'hebammen', 'therapeuten', 'rehaeinrichtung', 'sozialpädiatrisch', 'zentrum', 'sozialpsychiatrie', 'zudem', 'psychiatrie', 'krankenhaus', 'corona', 'patient', 'rechen']"
"Klein-Schmeink, Maria",Wed Mar 25 05:47:50 +0000 2020,corona,"Das war uns ein wichtiger Punkt. Auch für Notlagen bleibt das Parlament entscheidend. #corona
Heute werden wir darüber abstimmen im Bundestag..","['wichtig', 'punkt', 'notlage', 'bleiben', 'parlament', 'entscheidend', 'corona', 'heute', 'darüber', 'abstimmen', 'bundestag']"
"Klein-Schmeink, Maria",Wed Mar 25 05:57:00 +0000 2020,corona,"Bin gespannt auf unsere heutigen Sitzungen. Im Gesundheitsausschuss beschäftigen uns gleich zwei Gesetze. Wir haben viele Fragen dazu eingereicht #corona 
Ein #Schutzschirm für unsere Gesundheitseinrichtungen ist richtig. Aber er hat noch Löcher.","['spannen', 'heutig', 'sitzung', 'gesundheitsausschuß', 'beschäftigen', 'gleich', 'zwei', 'gesetz', 'viele', 'frage', 'einreichen', 'corona', 'schutzschirm', 'gesundheitseinrichtung', 'richtig', 'loch']"
"Klein-Schmeink, Maria",Wed Mar 25 08:06:36 +0000 2020,coronavirus,"Die parlamentarische Entscheidung wird auch in der Krise gewährleistet. Der Bundestag bedankt sich in aller Form bei den vielen Beschäftigten im Gesundheitswesen und denen in den wichtigen Versorgungsbereichen, die sich  für uns alle so engagieren.
#coronavirus https://t.co/QBPprrjK0y","['parlamentarisch', 'entscheidung', 'krise', 'gewährleisten', 'bundestag', 'bedanken', 'form', 'vielen', 'beschäftigt', 'gesundheitswesen', 'denen', 'wichtig', 'versorgungsbereich', 'engagieren', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Mar 25 08:10:35 +0000 2020,coronavirus,"Diesem Dank kann ich mich nur anschließen 
Und ich meine: alle haben einen Bonus verdient! Wir müssen neu bewerten, was systemrelevant ist. #coronavirus","['dank', 'anschließen', 'bonus', 'verdienen', 'müssen', 'neu', 'bewerten', 'systemrelevant', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Mar 25 09:03:41 +0000 2020,coronavirus,"Das Parlament bleibt auch bei #coronavirus Krise handlungsfähig. Jetzt müssen wir unsere Kräfte bündeln um die Infektion einzudämmen, Kranke zu versorgen und die wirtschaftlichen Folgen soweit wie möglich abzumildern.","['parlament', 'bleiben', 'coronavirus', 'krise', 'handlungsfähig', 'müssen', 'kraft', 'bündel', 'infektion', 'eindämmen', 'kranke', 'versorgen', 'wirtschaftlich', 'folgen', 'soweit', 'möglich', 'abmildern']"
"Klein-Schmeink, Maria",Wed Mar 25 13:10:38 +0000 2020,coronavirus,Sehr besonderer &amp; besonnener Gesundheitsausschuss.Der Schutzschirm für die Einrichtungen im Gesundheitswesen ist richtig.Bleibt aber durch dieses Gesetz noch löchrig.Nehme Minister @jensspahn beim Wort dass zeitnah er nachgesteuert. Wir bleiben dran #coronavirus #Schutzschirm,"['besonderer', 'besonnen', 'gesundheitsausschussder', 'schutzschirm', 'einrichtung', 'gesundheitswesen', 'richtigbleibt', 'gesetz', 'löchrig', 'nehmen', 'minister', 'beim', 'wort', 'zeitnah', 'nachsteueren', 'bleiben', 'dran', 'coronavirus', 'schutzschirm']"
"Klein-Schmeink, Maria",Wed Mar 25 15:50:27 +0000 2020,coronavirus,"Richtig, auch wir haben dies stark gemacht:
Der Vorsitzende des Ethikrates forderte in dem Gespräch eine bessere Bezahlung für Beschäftigte in systemrelevanten Berufen. Er nannte dabei ausdrücklich Erzieherinnen sowie Beschäftigte in der Alten- und Krankenpflege. #coronavirus","['richtig', 'stark', 'vorsitzend', 'ethikrates', 'fordern', 'gespräch', 'gut', 'bezahlung', 'beschäftigt', 'systemrelevanten', 'beruf', 'nennen', 'dabei', 'ausdrücklich', 'erzieherinnen', 'sowie', 'beschäftigt', 'alt', 'krankenpflege', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Mar 25 16:26:36 +0000 2020,corona,Eine berechtigte Sorge.Deshalb so wichtig die Infektionsrate zu begrenzen.Auch andere lebensbedrohlich Erkrankte brauchen Intensivbehandlung &amp; Pflege. Deshalb muss zugunsten der Maximalversorger &amp; der Unikliniken jetzt schnell nachgesteuert werden. #Corona https://t.co/fJ6N5zEVAy,"['berechtigt', 'sorgedeshalb', 'wichtig', 'infektionsrate', 'begrenzenauch', 'lebensbedrohlich', 'erkrankt', 'brauchen', 'intensivbehandlung', 'pflege', 'deshalb', 'müssen', 'zugunsten', 'maximalversorger', 'unikliniken', 'schnell', 'nachsteueren', 'corona']"
"Klein-Schmeink, Maria",Wed Mar 25 17:59:01 +0000 2020,coronavirus,"Ein erster Schritt wurde heute getan. Er reicht noch nicht aus!
Der #Schutzschirm hat noch Löcher @jensspahn
Schnell nachsteuern: Uniklinika, Müttergenesungswerke,SPZ, Institutsambulanzen, Heilmittelerbringer, Hebammen
#coronavirus
https://t.co/ortmgaBLrz

https://t.co/ortmgaBLrz","['erster', 'schritt', 'heute', 'tun', 'reichen', 'schutzschirm', 'loch', 'schnell', 'nachsteueren', 'uniklinika', 'müttergenesungswerke', 'spz', 'institutsambulanz', 'heilmittelerbringer', 'hebamme', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Mar 25 18:10:06 +0000 2020,ausgangsbeschränkung,"Sehr guter Weg um #Corona Patienten zu versorgen und Hausarztpraxen zu entlasten - Wenn ausreichend Ärzte und Pfleger zur Verfügung stehen. Je mehr wir die Ausgangsbeschränkungen beachten, umso besser gelingt eine gute Versorgung. #COVID2019
https://t.co/KeGsKyGFuP","['gut', 'corona', 'patient', 'versorgen', 'hausarztpraxis', 'entlasten', 'ausreichend', 'arzt', 'pfleger', 'verfügung', 'stehen', 'je', 'mehr', 'ausgangsbeschränkung', 'beachten', 'umso', 'gut', 'gelingen', 'gut', 'versorgung', 'covid']"
"Klein-Schmeink, Maria",Thu Mar 26 07:49:26 +0000 2020,coronavirus,@okomuenster Das ist wirklich ermutigend. Hoffen wir dass der Trend anhält. #coronavirus #kreisheinsberg,"['wirklich', 'ermutigend', 'hoffen', 'trend', 'anhalten', 'coronavirus', 'kreisheinsberg']"
"Klein-Schmeink, Maria",Thu Mar 26 09:55:40 +0000 2020,corona,"Interessanter Bericht 
#corona können wir daraus lernen?  https://t.co/sOjyAzZimc","['interessant', 'bericht', 'corona', 'daraus', 'lernen']"
"Klein-Schmeink, Maria",Thu Mar 26 10:35:37 +0000 2020,coronavirus,Gut so! Vielen Menschen geht es ganz auf sich gestellt nicht gut. Eine einheitliche Regelung in allen KVen zur telefonischen Behandlung wäre auch nötig. Patient*nnen dürfen nicht an technischen Hürden scheitern. #Flexibilität  #COVID2019 #coronavirus https://t.co/yEUWEAFPKO,"['gut', 'vielen', 'mensch', 'gehen', 'ganz', 'stellen', 'gut', 'einheitlich', 'regelung', 'kven', 'telefonisch', 'behandlung', 'nötig', 'patient', 'nnen', 'dürfen', 'technisch', 'hürde', 'scheitern', 'flexibilität', 'covid', 'coronavirus']"
"Klein-Schmeink, Maria",Thu Mar 26 10:39:22 +0000 2020,corona,@GKV_SV schauen Sie mal dahin? #corona,"['schauen', 'mal', 'dahin', 'corona']"
"Klein-Schmeink, Maria",Fri Mar 27 06:17:14 +0000 2020,coronavirus,@Melktim @abilitywatch Habs gelesen! Danke! Werde drauf achten. Bleib von #coronavirus verschont und alles Gute!,"['lesen', 'danken', 'drauf', 'achten', 'bleiben', 'coronavirus', 'verschonen', 'gut']"
"Klein-Schmeink, Maria",Fri Mar 27 20:03:02 +0000 2020,coronavirus,"Vom Landrat in Heinsberg lernen
#coronavirus https://t.co/ON4UPymGSB","['landrat', 'heinsberg', 'lernen', 'coronavirus']"
"Klein-Schmeink, Maria",Sat Mar 28 07:15:06 +0000 2020,virus,"@norwichruesse Es ist zum ersten Mal so konkret spürbar was Globalisierung und globale Lieferketten bedeuten. Pandemiepläne sind das eine, die Ausbreitung eines spezifischen, sehr ansteckenden Virus das andere.","['erster', 'mal', 'konkret', 'spürbar', 'globalisierung', 'global', 'lieferketten', 'bedeuten', 'pandemiepläne', 'ausbreitung', 'spezifisch', 'ansteckend', 'virus']"
"Klein-Schmeink, Maria",Sun Mar 29 12:57:06 +0000 2020,coronakrise,"Gut dass in der #Coronakrise viele Regelungen im Gesundheitsbereich flexibilisiert &amp; in vielen Bereichen telefonisch o digital gestützte Behandlungen ermöglicht wurden.Aber es gibt noch Lücken z.B. für die psychiatrische Pflege. Bitte nachgesteuern @GKV_SV
https://t.co/SOrT0w89TQ","['gut', 'coronakrise', 'viele', 'regelung', 'gesundheitsbereich', 'flexibilisiert', 'vielen', 'bereich', 'telefonisch', 'o', 'digital', 'gestützt', 'behandlung', 'ermöglichen', 'wurdenaber', 'geben', 'lücke', 'z', 'b', 'psychiatrisch', 'pflege', 'bitte', 'nachsteueren']"
"Klein-Schmeink, Maria",Sun Mar 29 13:40:47 +0000 2020,corona,"Sehr wichtige Punkte habt Ihr angesprochen für die Landesebene. Wir alle müssen darauf achten, dass nicht gerade die verletzlichsten Menschen ohne Unterstützung und Hilfe bleiben #Corona #NRW","['wichtig', 'punkt', 'ansprechen', 'landesebene', 'müssen', 'darauf', 'achten', 'gerade', 'verletzlich', 'mensch', 'unterstützung', 'hilfe', 'bleiben', 'corona', 'nrw']"
"Klein-Schmeink, Maria",Sun Mar 29 15:41:18 +0000 2020,corona,Sehr gute Initiative. Davon brauchen wir mehr. #corona,"['gut', 'initiative', 'davon', 'brauchen', 'mehr', 'corona']"
"Klein-Schmeink, Maria",Sun Mar 29 18:28:17 +0000 2020,coronavirus,"Da zeigt sich dass bei entsprechendem Willen einiges geht an datensparsamem und verhältnismässigem #Tracking auf freiwilliger Basis. Das würde zusammen mit deutlich ausgeweiteter Testung uns  weiterhelfen, ohne Grundrechte über Gebühr einzuschränken.  #coronavirus","['zeigen', 'entsprechend', 'gehen', 'datensparsamem', 'verhältnismässigem', 'tracking', 'freiwillig', 'basis', 'zusammen', 'deutlich', 'ausgeweitet', 'testung', 'weiterhelfen', 'grundrecht', 'gebühr', 'einschränken', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Mar 30 07:03:59 +0000 2020,corona,"Wir alle wollen aus der Situation des #lockdown raus.Aber jetzt muss der Gesundheitsschutz Vorrang haben, das schützt nicht nur Rusikogruppen,sondern potentiell jeden &amp; es schützt unser Notfallsystem vor Überforderung.Aber wir müssen den Weg heraus vorbereiten #StayAtHome #Corona","['situation', 'lockdown', 'rausaber', 'müssen', 'gesundheitsschutz', 'vorrang', 'schützen', 'rusikogruppen', 'potentiell', 'schützen', 'notfallsystem', 'überforderung', 'müssen', 'heraus', 'vorbereiten', 'stayathome', 'corona']"
"Klein-Schmeink, Maria",Mon Mar 30 07:20:26 +0000 2020,lockerung,"@fneuhann @rki_de Jahrzehnte lang hat der Einfluss von Arbeitslosigkeit auf die Gesundheit niemanden interessiert.Die schnelle Lockerung der Beschränkungen gefährdet das Leben sehr vieler Menschen. Jetzt gilt es die Ausbreitung auszubremsen, Schutzbekleidung &amp; Testkapazitäten verfügbar zu machen.","['jahrzehnt', 'lang', 'einflussen', 'arbeitslosigkeit', 'gesundheit', 'niemanden', 'interessiertdie', 'schnell', 'lockerung', 'beschränkung', 'gefährdet', 'leben', 'vieler', 'mensch', 'gelten', 'ausbreitung', 'ausbremsen', 'schutzbekleidung', 'testkapazität', 'verfügbar']"
"Klein-Schmeink, Maria",Mon Mar 30 09:40:57 +0000 2020,coronavirus,Freue mich dass Münsteraner Kliniken schwererkrankten  Corona-Patienten aus den NL helfen. Der Gedanke grenzüberschreitender Hilfe darf in Krisenzeiten nicht verloren gehen. Es ist eine Illusion allein mit einer Pandemie umgehen zu können. #Zusammenhalten #coronavirus #Münster,"['freuen', 'münsteraner', 'klinik', 'schwererkrankten', 'coronapatienten', 'nl', 'helfen', 'gedanke', 'grenzüberschreitend', 'hilfe', 'dürfen', 'krisenzeit', 'verloren', 'gehen', 'illusion', 'allein', 'pandemie', 'umgehen', 'zusammenhalten', 'coronavirus', 'münster']"
"Klein-Schmeink, Maria",Mon Mar 30 09:49:34 +0000 2020,coronavirus,"So etwas ist nicht hinnehmbar. Da ist Flexibilität gefragt. Da muss das Land NRW schleunigst tätig werden. Der Schutz der besonders Verletzlichen muss Priorität erhalten. #coronavirus #CoronaVirusDE #coronavirus
https://t.co/HxfnLBgNOm","['hinnehmbar', 'flexibilität', 'fragen', 'müssen', 'land', 'nrw', 'schleunigst', 'tätig', 'schutz', 'besonders', 'verletzlich', 'müssen', 'priorität', 'erhalten', 'coronavirus', 'coronavirusde', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Mar 30 11:27:19 +0000 2020,coronakrise,"Angesichts der großen gesundheitlichen Risiken, für uns selbst und andere, mangels wirksamer Medikamente und fehlendem Impfstoff ist es einfach vernünftig die eigene Bewegungsfreiheit für die Dauer der Bedrohung einzuschränken. #Coronakrise","['angesichts', 'groß', 'gesundheitlich', 'risiko', 'mangels', 'wirksam', 'medikament', 'fehlend', 'impfstoff', 'einfach', 'vernünftig', 'eigen', 'bewegungsfreiheit', 'dauer', 'bedrohung', 'einschränken', 'coronakrise']"
"Klein-Schmeink, Maria",Mon Mar 30 20:06:12 +0000 2020,coronakrise,"@BerlinerNotizen In einem interessanten Licht werden dann die Debatten um das Vermummungsverbot, Burka und Niqap erscheinen. #Coronakrise","['interessant', 'licht', 'debatte', 'vermummungsverbot', 'burka', 'niqap', 'erscheinen', 'coronakrise']"
"Klein-Schmeink, Maria",Mon Mar 30 20:28:49 +0000 2020,coronakrise,"Da schießt Laschet deutlich übers Ziel.Zwangsverpflichtung von Gesundheitsberufen in epidemischen Notlagen greift tief in Grundrechte ein &amp; ist eine Ohrfeige für die vielen,die sich bereits jetzt so engagiert kümmern-ohne Gefahrenzulage, zumeist sogar ohne Tariflohn #Coronakrise","['schießen', 'laschet', 'deutlich', 'übers', 'ziel', 'zwangsverpflichtung', 'gesundheitsberuf', 'epidemisch', 'notlage', 'greifen', 'tief', 'grundrecht', 'ohrfeige', 'vielen', 'bereits', 'engagiert', 'kümmernohne', 'gefahrenzulage', 'zumeist', 'sogar', 'tariflohn', 'coronakrise']"
"Klein-Schmeink, Maria",Tue Mar 31 06:02:34 +0000 2020,coronavirus,"Das ist ein gutes Beispiel dafür was Telemedizin für die Versorgung bringen kann. #coronavirus 
Danke @UK_Muenster @UniklinikAachen","['gut', 'beispiel', 'dafür', 'telemedizin', 'versorgung', 'bringen', 'coronavirus', 'danken']"
"Klein-Schmeink, Maria",Tue Mar 31 06:20:47 +0000 2020,coronakrise,"Schon beruhigend zu wissen, hoffen wir dass wir die Kapazitäten nicht alle brauchen

#Coronakrise","['schon', 'beruhigend', 'wissen', 'hoffen', 'kapazität', 'brauchen', 'coronakrise']"
"Klein-Schmeink, Maria",Tue Mar 31 06:28:04 +0000 2020,coronavirus,Datenschutz und Infektionsschutz sind mit gutem Willen vereinbar. Scheint mir ein guter Vorschlag für die Zeit wenn #lockdown gelockert werden soll. #coronavirus https://t.co/Ez8HFuFAhf,"['datumenschutz', 'infektionsschutz', 'gut', 'vereinbar', 'scheinen', 'gut', 'vorschlag', 'zeit', 'lockdown', 'lockern', 'sollen', 'coronavirus']"
"Klein-Schmeink, Maria",Tue Mar 31 14:10:51 +0000 2020,coronakrise,Vielleicht sollten wir erstmal sicherstellen dass alle Gesundheits-und Pflegekräfte das notwendige Schutzmaterial haben. Pflicht löst unmittelbaren Run auf die wenigen verfügbaren Masken aus.  Freiwillig ist es hilfreich sofern man #Schutzmasken zur Verfügung hat #Coronakrise,"['vielleicht', 'sollen', 'erstmal', 'sicherstellen', 'gesundheitsund', 'pflegekraft', 'notwendig', 'schutzmaterial', 'pflicht', 'lösen', 'unmittelbar', 'run', 'wenigen', 'verfügbar', 'maske', 'freiwillig', 'hilfreich', 'sofern', 'schutzmasken', 'verfügung', 'coronakrise']"
"Klein-Schmeink, Maria",Tue Mar 31 19:05:44 +0000 2020,corona,Wir können das brachliegende Potential für die Produktion medizinischer Schutzgüter nutzen. Bundesregierung muss dafür klare Rahmenbedingungen setzen. #corona #Pandemiewirtschaft,"['brachliegend', 'potential', 'produktion', 'medizinisch', 'schutzgüter', 'nutzen', 'bundesregierung', 'müssen', 'dafür', 'klar', 'rahmenbedingung', 'setzen', 'corona', 'pandemiewirtschaft']"
"Klein-Schmeink, Maria",Wed Apr 01 08:36:47 +0000 2020,maske,"Wer andere schützen will vor Tröpfchen, die man selbst ausstößt, soll gern eine #schutzmaske tragen. Aber zur Zeit müssen Einwegmasken und medizinische Masken den Menschen im Gesundheitswesen vorbehalten bleiben. Zwang ist da eher kontraproduktiv.  https://t.co/1asQMWtSwv.","['wer', 'schützen', 'tröpfchen', 'ausstoßen', 'sollen', 'gern', 'schutzmaske', 'tragen', 'zeit', 'müssen', 'einwegmasken', 'medizinisch', 'maske', 'mensch', 'gesundheitswesen', 'vorbehalt', 'bleiben', 'zwang', 'eher', 'kontraproduktiv', ' ']"
"Klein-Schmeink, Maria",Wed Apr 01 11:30:30 +0000 2020,coronavirus,"Unter expliziten Voraussetzungen (freiwillig,  befristet, datenschutzkonform, patientenorientiert) ein denkbarer Baustein im Umgang mit einer künftigen Lockerung des #shutdown in Kombination mit anderen Elementen wie Testung etc. #coronavirus
 https://t.co/tLrmui27pm","['explizit', 'voraussetzung', 'freiwillig', 'befristet', 'datenschutzkonform', 'patientenorientiert', 'denkbar', 'baustein', 'umgang', 'künftig', 'lockerung', 'shutdown', 'kombination', 'element', 'testung', 'etc', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Apr 01 13:41:42 +0000 2020,coronavirus,Da muss @jensspahn Klarheit schaffen. #Mundschutzmasken #coronavirus,"['müssen', 'klarheit', 'schaffen', 'mundschutzmasken', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Apr 01 19:48:40 +0000 2020,coronavirus,"Schönes Beispiel für Nutzen von #Telemedizin 
Die langjährige Vorarbeit ist jetzt bei #coronavirus von großem Wert.","['schön', 'beispiel', 'nutzen', 'telemedizin', 'langjährig', 'vorarbeit', 'coronavirus', 'groß', 'wert']"
"Klein-Schmeink, Maria",Fri Apr 03 16:42:10 +0000 2020,corona,"@waschbaerpower In der Tat, habe ich auch mit Interesse verfolgt. Für den Schutz in den Pflegeeinrichtungen und dir vorrangige Ausstattung mit Schutzmaterialien muss unbedingt mehr getan werden. #corona","['tat', 'interesse', 'verfolgt', 'schutz', 'pflegeeinrichtung', 'vorrangig', 'ausstattung', 'schutzmaterialien', 'müssen', 'unbedingt', 'mehr', 'tun', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 07:46:53 +0000 2020,corona,Kauft auf euren regionalen Märkten wenn es geht. Stützt die kleinen Händler. In vielen Städten wird auch nach Hause geliefert. #Corona https://t.co/WLa5a30X8P,"['kaufen', 'regional', 'markt', 'gehen', 'stützen', 'klein', 'händler', 'vielen', 'stadt', 'haus', 'liefern', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 08:52:56 +0000 2020,maske,@mingoberlin @dukla_DE Puls kann ich verstehen. Aber man kann die Vorgeschichte nicht kennen. Mein Mann hat z.B. als Imker 2 solcher Masken im Schrank gehabt. Für die Varoa-Behandlung.,"['puls', 'verstehen', 'vorgeschichte', 'kennen', 'mann', 'z', 'b', 'imk', 'maske', 'schrank', 'varoabehandlung']"
"Klein-Schmeink, Maria",Sat Apr 04 14:28:59 +0000 2020,coronavirus,"Der Schutzschirm für das Gesundheitswesen ist noch immer löchrig -
Absicherung der Arbeit, Zugang zu Schutzmaterialien 
#Heilmittelerbringer #Behindertenhilfe #Wohungslosenhilfe u.a.
Bonuszahlung für die Beschäftigten 
#Pflege
#coronavirus
https://t.co/gW9dKJ8U3L","['schutzschirm', 'gesundheitswesen', 'immer', 'löchrig', 'absicherung', 'arbeit', 'zugang', 'schutzmaterialien', 'heilmittelerbringer', 'behindertenhilfe', 'wohungslosenhilfe', 'u', 'a', 'bonuszahlung', 'beschäftigt', 'pflege', 'coronavirus']"
"Klein-Schmeink, Maria",Sat Apr 04 15:25:10 +0000 2020,desinfektionsmittel,"@TAltgeld Ja, viele regionale Unternehmen produzieren jetzt Ethanol für die Desinfektionsmittel.","['ja', 'viele', 'regional', 'unternehmen', 'produzieren', 'ethanol', 'desinfektionsmittel']"
"Klein-Schmeink, Maria",Sat Apr 04 15:33:31 +0000 2020,rki,"Das RKI ist auf die Zahlen der Gesundheitsämter abgewiesen. So ist dasvin unserer föderalen Struktur. Kann der Gesetzgeber ändern zusammen mit den Ländern @baerbelbas 
Politik muss steuern.","['rki', 'zahlen', 'gesundheitsämter', 'abweisen', 'dasvin', 'föderal', 'struktur', 'gesetzgeber', 'ändern', 'zusammen', 'land', 'politik', 'müssen', 'steuer']"
"Klein-Schmeink, Maria",Sun Apr 05 16:05:30 +0000 2020,corona,"@K_SA @TrullaCouch Ich bin schon letztes Jahr auf ""natursilber"" umgestiegen - das machts einfacher. Und der letzte Schnitt war direkt vor corona und sehr kurz. Hält noch 🙂","['schon', 'letzter', 'jahr', 'natursilber', 'umsteigen', 'macht', 'einfach', 'letzter', 'schnitt', 'direkt', 'corona', 'kurz', 'halten']"
"Klein-Schmeink, Maria",Sun Apr 05 16:59:41 +0000 2020,quarantäne,@waschbaerpower Man denke mal an die Pflegekräfte mit Kindern. Doll es ja geben. Wie sollen die den Schutz für die Pflegebedürftigen gewährleisten? Gleich mit in die Quarantäne?,"['denken', 'mal', 'pflegekraft', 'kind', 'doll', 'ja', 'geben', 'sollen', 'schutz', 'pflegebedürftig', 'gewährleisten', 'gleich', 'quarantäne']"
"Klein-Schmeink, Maria",Sun Apr 05 19:01:04 +0000 2020,corona,"Alle Szenarien funktionieren nur wenn ausreichend Test- &amp; Schutzmaterial vorhanden ist &amp; genügend Personal in den Gesundheitsämtern.Heisst Produktion zügig ausbauen, ALLE Gesundheits-&amp; Pflegeeinrichtungen &amp; dienste mit Schutzmaterial ausstatten &amp; Gesundheitsämter stützen #corona","['szenario', 'funktionieren', 'ausreichend', 'test', 'schutzmaterial', 'vorhanden', 'genügend', 'personal', 'gesundheitsamt', 'heißen', 'produktion', 'zügig', 'ausbau', 'gesundheit', 'pflegeeinrichtung', 'dienst', 'schutzmaterial', 'ausstatten', 'gesundheitsämter', 'stützen', 'corona']"
"Klein-Schmeink, Maria",Mon Apr 06 05:57:40 +0000 2020,coronavirus,"@k_langensiepen @OOZeitung Boris wie oft, auf Abwegen.Wichtig ist Schutz von Risikogruppen.Dazu müssen Antikörpertests &amp; Zugang zu Schutzmaterial gegeben sein. 
Risikogruppen profitieren davon, wenn die mit geringerem Risiko arbeiten gehen können. Bewegungsrecht NICHT einseitig eingeschränken #coronavirus","['boris', 'oft', 'abwegenwichtig', 'schutz', 'risikogruppendazu', 'müssen', 'antikörpertests', 'zugang', 'schutzmaterial', 'geben', 'risikogruppe', 'profitieren', 'davon', 'gering', 'risiko', 'arbeit', 'gehen', 'bewegungsrecht', 'einseitig', 'einschränken', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Apr 06 06:01:37 +0000 2020,coronavirus,Ja. Zugleich müssen Schutzmaterialien und Tests verfügbar sein. Und klar dass Krankschreibung bei Kontaktquarantäne geregelt sein muss. #coronavirus,"['ja', 'zugleich', 'müssen', 'schutzmaterialien', 'test', 'verfügbar', 'klar', 'krankschreibung', 'kontaktquarantäne', 'regeln', 'müssen', 'coronavirus']"
